"","SPECIES","LON","LAT","KG","DEPTH"
"9074","DPS",12.97,37.09,90,-277
"9075","HKE",12.97,37.09,15,-277
"9076","DPS",13.02,37.09,110,-300
"9077","HKE",13.02,37.09,25,-300
"9078","NEP",13.02,37.09,9,-300
"9079","DPS",13.03,37.09,50,-309
"9080","HKE",13.03,37.09,10,-309
"9081","NEP",13.03,37.09,15,-309
"9082","ARS",13.05,37.09,3,-325
"9083","DPS",13.05,37.09,20,-325
"9084","HKE",13.05,37.09,5,-325
"9085","NEP",13.05,37.09,6,-325
"9086","DPS",13.07,37.09,100,-356
"9087","HKE",13.07,37.09,35,-356
"9088","NEP",13.07,37.09,4,-356
"9089","DPS",13.08,37.09,40,-369
"9090","HKE",13.08,37.09,10,-369
"9091","NEP",13.08,37.09,3,-369
"9092","ARS",13.2,37.09,5,-452
"9093","DPS",13.2,37.09,5,-452
"9094","NEP",13.2,37.09,5,-452
"9095","DPS",13.22,37.09,5,-470
"9096","HKE",13.22,37.09,5,-470
"9097","NEP",13.22,37.09,5,-470
"9098","MUT",13.36,37.09,20,-616
"9099","ARS",13.42,37.09,47,-573
"9100","DPS",13.42,37.09,11,-573
"9101","NEP",13.42,37.09,8,-573
"9102","MUT",13.59,37.09,10,-131
"9103","DPS",13.61,37.09,177,-176
"9104","HKE",13.61,37.09,111,-176
"9105","MUT",13.61,37.09,24,-176
"9106","DPS",13.63,37.09,55,-146
"9107","HKE",13.63,37.09,54,-146
"9108","MUT",13.63,37.09,28,-146
"9109","DPS",13.64,37.09,53,-146
"9110","HKE",13.64,37.09,24,-146
"9111","MUT",13.64,37.09,42,-146
"9115","DPS",13.68,37.09,38,-51
"9116","HKE",13.68,37.09,8,-51
"9117","MUT",13.68,37.09,18,-51
"9118","DPS",13.69,37.09,30,-51
"9119","HKE",13.69,37.09,24,-51
"9120","MUT",13.69,37.09,40,-51
"9121","DPS",13.71,37.09,23,-65
"9122","HKE",13.71,37.09,16,-65
"9123","MUT",13.71,37.09,6,-65
"9124","DPS",13.73,37.09,35,-55
"9125","HKE",13.73,37.09,21,-55
"9126","MUT",13.73,37.09,30,-55
"9152","ARS",11.91,37.1,12,-140
"9153","DPS",11.91,37.1,107,-140
"9154","HKE",11.91,37.1,35,-140
"9155","NEP",11.91,37.1,5,-140
"9156","ARS",12,37.1,43,-110
"9157","DPS",12,37.1,112,-110
"9158","HKE",12,37.1,15,-110
"9159","NEP",12,37.1,8,-110
"9160","HKE",12.07,37.1,40,-110
"9161","DPS",12.32,37.1,130,-112
"9162","HKE",12.32,37.1,70,-112
"9163","MUT",12.32,37.1,10,-112
"9164","DPS",12.34,37.1,440,-113
"9165","HKE",12.34,37.1,140,-113
"9166","MUT",12.34,37.1,25,-113
"9167","DPS",12.36,37.1,720,-112
"9168","HKE",12.36,37.1,195,-112
"9169","MUT",12.36,37.1,11,-112
"9170","ARS",12.37,37.1,16,-112
"9171","DPS",12.37,37.1,765,-112
"9172","HKE",12.37,37.1,390,-112
"9173","MUT",12.37,37.1,28,-112
"9174","NEP",12.37,37.1,64,-112
"9175","DPS",12.39,37.1,533,-109
"9176","HKE",12.39,37.1,191,-109
"9177","MUT",12.39,37.1,33,-109
"9178","DPS",12.41,37.1,240,-107
"9179","HKE",12.41,37.1,85,-107
"9180","MUT",12.41,37.1,12,-107
"9181","DPS",12.42,37.1,50,-107
"9182","HKE",12.42,37.1,26,-107
"9183","DPS",12.44,37.1,500,-109
"9184","HKE",12.44,37.1,150,-109
"9185","DPS",12.46,37.1,180,-113
"9186","HKE",12.46,37.1,70,-113
"9187","DPS",12.51,37.1,20,-107
"9188","HKE",12.51,37.1,40,-107
"9189","DPS",12.54,37.1,35,-105
"9190","HKE",12.54,37.1,20,-105
"9191","MUT",12.54,37.1,5,-105
"9192","DPS",12.59,37.1,180,-128
"9193","HKE",12.59,37.1,50,-128
"9194","DPS",12.63,37.1,10,-194
"9195","HKE",12.63,37.1,3,-194
"9196","MUT",12.63,37.1,3,-194
"9197","DPS",12.68,37.1,300,-298
"9198","ARS",12.69,37.1,500,-298
"9199","DPS",12.69,37.1,990,-298
"9200","HKE",12.69,37.1,42,-298
"9201","ARS",12.71,37.1,202,-355
"9203","HKE",12.71,37.1,9,-355
"9204","MUT",12.73,37.1,12,-288
"9205","DPS",12.8,37.1,546,-276
"9206","HKE",12.8,37.1,20,-276
"9207","NEP",12.8,37.1,5,-276
"9208","ARS",12.81,37.1,340,-260
"9209","DPS",12.81,37.1,850,-260
"9210","NEP",12.81,37.1,10,-260
"9211","ARS",12.85,37.1,82,-265
"9212","DPS",12.85,37.1,400,-265
"9213","HKE",12.85,37.1,30,-265
"9214","NEP",12.85,37.1,3,-265
"9215","ARS",12.88,37.1,30,-328
"9216","DPS",12.88,37.1,600,-328
"9217","NEP",12.88,37.1,25,-328
"9218","DPS",12.9,37.1,805,-343
"9219","HKE",12.9,37.1,15,-343
"9220","NEP",12.9,37.1,6,-343
"9221","ARS",12.91,37.1,410,-343
"9222","DPS",12.91,37.1,155,-343
"9223","HKE",12.91,37.1,50,-343
"9224","DPS",12.95,37.1,85,-291
"9225","HKE",12.95,37.1,15,-291
"9226","NEP",12.95,37.1,56,-291
"9227","ARS",12.97,37.1,12,-272
"9228","DPS",12.97,37.1,150,-272
"9229","HKE",12.97,37.1,275,-272
"9230","NEP",12.97,37.1,8,-272
"9231","DPS",12.98,37.1,108,-262
"9232","ARS",13,37.1,5,-280
"9233","DPS",13,37.1,422,-280
"9234","HKE",13,37.1,65,-280
"9235","NEP",13,37.1,32,-280
"9236","ARS",13.02,37.1,8,-303
"9237","DPS",13.02,37.1,108,-303
"9238","HKE",13.02,37.1,5,-303
"9239","NEP",13.02,37.1,19,-303
"9240","ARS",13.03,37.1,14,-319
"9241","DPS",13.03,37.1,200,-319
"9242","HKE",13.03,37.1,5,-319
"9243","NEP",13.03,37.1,6,-319
"9244","DPS",13.05,37.1,100,-346
"9245","HKE",13.05,37.1,20,-346
"9246","NEP",13.05,37.1,36,-346
"9247","ARS",13.07,37.1,5,-395
"9248","DPS",13.07,37.1,200,-395
"9249","HKE",13.07,37.1,10,-395
"9250","NEP",13.07,37.1,16,-395
"9251","ARA",13.08,37.1,6,-412
"9252","ARS",13.08,37.1,59,-412
"9253","DPS",13.08,37.1,358,-412
"9254","HKE",13.08,37.1,15,-412
"9255","NEP",13.08,37.1,39,-412
"9256","DPS",13.1,37.1,58,-355
"9257","HKE",13.1,37.1,5,-355
"9258","NEP",13.1,37.1,35,-355
"9259","ARS",13.14,37.1,40,-337
"9260","DPS",13.14,37.1,200,-337
"9261","ARA",13.17,37.1,25,-423
"9262","ARS",13.17,37.1,15,-423
"9263","DPS",13.17,37.1,7,-423
"9264","NEP",13.17,37.1,3,-423
"9265","ARS",13.2,37.1,5,-442
"9266","DPS",13.2,37.1,10,-442
"9267","HKE",13.2,37.1,5,-442
"9268","NEP",13.2,37.1,5,-442
"9269","ARA",13.22,37.1,5,-466
"9270","ARS",13.22,37.1,16,-466
"9271","DPS",13.22,37.1,28,-466
"9272","HKE",13.22,37.1,5,-466
"9273","NEP",13.22,37.1,10,-466
"9274","ARS",13.24,37.1,19,-494
"9275","DPS",13.24,37.1,138,-494
"9276","NEP",13.24,37.1,20,-494
"9277","ARA",13.25,37.1,38,-524
"9278","ARS",13.25,37.1,128,-524
"9279","DPS",13.25,37.1,63,-524
"9280","NEP",13.25,37.1,6,-524
"9281","ARA",13.27,37.1,5,-554
"9282","ARS",13.27,37.1,96,-554
"9283","DPS",13.27,37.1,16,-554
"9284","NEP",13.27,37.1,3,-554
"9285","DPS",13.61,37.1,92,-110
"9286","HKE",13.61,37.1,40,-110
"9287","MUT",13.61,37.1,28,-110
"9288","DPS",13.63,37.1,40,-90
"9289","HKE",13.63,37.1,28,-90
"9290","MUT",13.63,37.1,12,-90
"9291","DPS",13.64,37.1,255,-90
"9292","HKE",13.64,37.1,70,-90
"9293","MUT",13.64,37.1,38,-90
"9337","DPS",12.32,37.11,30,-112
"9338","HKE",12.32,37.11,20,-112
"9339","MUT",12.32,37.11,5,-112
"9340","DPS",12.34,37.11,972,-117
"9341","HKE",12.34,37.11,430,-117
"9342","MUT",12.34,37.11,19,-117
"9343","DPS",12.36,37.11,420,-124
"9344","HKE",12.36,37.11,125,-124
"9345","MUT",12.36,37.11,20,-124
"9346","ARA",12.37,37.11,10,-124
"9347","ARS",12.37,37.11,100,-124
"9348","DPS",12.37,37.11,775,-124
"9349","HKE",12.37,37.11,825,-124
"9350","MUT",12.37,37.11,135,-124
"9351","NEP",12.37,37.11,48,-124
"9352","DPS",12.41,37.11,80,-118
"9353","HKE",12.41,37.11,35,-118
"9354","MUT",12.41,37.11,6,-118
"9355","DPS",12.42,37.11,80,-118
"9356","HKE",12.42,37.11,20,-118
"9357","DPS",12.44,37.11,60,-120
"9358","HKE",12.44,37.11,10,-120
"9359","DPS",12.46,37.11,80,-122
"9360","HKE",12.46,37.11,40,-122
"9361","DPS",12.54,37.11,60,-117
"9362","HKE",12.54,37.11,10,-117
"9363","MUT",12.54,37.11,5,-117
"9364","HKE",12.64,37.11,15,-202
"9365","DPS",12.69,37.11,130,-289
"9366","HKE",12.69,37.11,20,-289
"9367","ARS",12.71,37.11,65,-301
"9369","HKE",12.71,37.11,60,-301
"9370","NEP",12.71,37.11,2,-301
"9371","DPS",12.93,37.11,40,-335
"9372","HKE",12.93,37.11,10,-335
"9373","DPS",12.95,37.11,30,-337
"9374","HKE",12.95,37.11,20,-337
"9375","NEP",12.95,37.11,15,-337
"9376","DPS",12.98,37.11,70,-313
"9377","DPS",13,37.11,100,-310
"9378","HKE",13,37.11,25,-310
"9379","NEP",13,37.11,15,-310
"9380","DPS",13.03,37.11,50,-327
"9381","HKE",13.03,37.11,10,-327
"9382","NEP",13.03,37.11,9,-327
"9383","DPS",13.05,37.11,135,-353
"9384","HKE",13.05,37.11,5,-353
"9385","NEP",13.05,37.11,16,-353
"9386","ARA",13.07,37.11,24,-430
"9387","ARS",13.07,37.11,186,-430
"9388","DPS",13.07,37.11,246,-430
"9389","NEP",13.07,37.11,60,-430
"9390","ARA",13.08,37.11,18,-478
"9391","ARS",13.08,37.11,23,-478
"9392","DPS",13.08,37.11,104,-478
"9393","HKE",13.08,37.11,42,-478
"9394","NEP",13.08,37.11,3,-478
"9395","DPS",13.1,37.11,50,-353
"9396","DPS",13.14,37.11,5,-295
"9397","NEP",13.14,37.11,5,-295
"9398","DPS",13.17,37.11,6,-409
"9399","HKE",13.17,37.11,10,-409
"9400","ARS",13.2,37.11,5,-441
"9401","DPS",13.2,37.11,10,-441
"9402","HKE",13.2,37.11,5,-441
"9403","ARS",13.22,37.11,5,-469
"9404","DPS",13.22,37.11,20,-469
"9405","HKE",13.22,37.11,10,-469
"9406","NEP",13.22,37.11,20,-469
"9407","ARS",13.24,37.11,35,-500
"9408","DPS",13.24,37.11,30,-500
"9409","HKE",13.24,37.11,5,-500
"9410","NEP",13.24,37.11,11,-500
"9411","DPS",13.61,37.11,110,-72
"9412","HKE",13.61,37.11,20,-72
"9413","MUT",13.61,37.11,31,-72
"9414","DPS",13.63,37.11,185,-60
"9415","HKE",13.63,37.11,81,-60
"9416","MUT",13.63,37.11,25,-60
"9417","DPS",13.64,37.11,243,-60
"9418","HKE",13.64,37.11,55,-60
"9419","MUT",13.64,37.11,30,-60
"9445","ARS",12,37.12,10,-110
"9446","DPS",12,37.12,10,-110
"9447","DPS",12.32,37.12,250,-112
"9448","HKE",12.32,37.12,170,-112
"9449","MUT",12.32,37.12,10,-112
"9450","NEP",12.32,37.12,10,-112
"9452","HKE",12.34,37.12,135,-117
"9453","MUT",12.34,37.12,11,-117
"9454","DPS",12.36,37.12,180,-124
"9455","HKE",12.36,37.12,75,-124
"9456","MUT",12.36,37.12,10,-124
"9457","DPS",12.37,37.12,20,-124
"9458","HKE",12.37,37.12,20,-124
"9459","DPS",12.39,37.12,140,-121
"9460","HKE",12.39,37.12,30,-121
"9461","DPS",12.41,37.12,60,-118
"9462","HKE",12.41,37.12,15,-118
"9463","DPS",12.42,37.12,80,-118
"9464","HKE",12.42,37.12,20,-118
"9465","DPS",12.47,37.12,130,-122
"9466","HKE",12.47,37.12,30,-122
"9467","DPS",12.59,37.12,600,-141
"9468","HKE",12.59,37.12,150,-141
"9469","DPS",12.61,37.12,30,-178
"9470","HKE",12.61,37.12,15,-178
"9471","MUT",12.61,37.12,5,-178
"9472","HKE",12.64,37.12,25,-202
"9473","NEP",12.64,37.12,20,-202
"9474","DPS",12.66,37.12,322,-262
"9475","HKE",12.66,37.12,30,-262
"9476","ARS",12.68,37.12,94,-289
"9478","HKE",12.68,37.12,320,-289
"9479","MUT",12.68,37.12,5,-289
"9480","NEP",12.68,37.12,42,-289
"9481","ARS",12.69,37.12,307,-289
"9483","HKE",12.69,37.12,39,-289
"9484","NEP",12.69,37.12,11,-289
"9485","DPS",12.71,37.12,350,-301
"9486","DPS",12.85,37.12,196,-176
"9487","HKE",12.85,37.12,10,-176
"9488","ARA",12.86,37.12,11,-197
"9489","ARS",12.86,37.12,230,-197
"9490","DPS",12.86,37.12,450,-197
"9491","HKE",12.86,37.12,665,-197
"9492","MUT",12.86,37.12,25,-197
"9493","NEP",12.86,37.12,227,-197
"9494","ARA",12.88,37.12,5,-252
"9495","ARS",12.88,37.12,166,-252
"9496","DPS",12.88,37.12,645,-252
"9497","HKE",12.88,37.12,835,-252
"9498","MUT",12.88,37.12,45,-252
"9499","NEP",12.88,37.12,194,-252
"9500","DPS",12.91,37.12,15,-328
"9501","HKE",12.91,37.12,5,-328
"9502","NEP",12.91,37.12,3,-328
"9503","ARS",12.95,37.12,11,-337
"9504","DPS",12.95,37.12,370,-337
"9505","HKE",12.95,37.12,90,-337
"9506","NEP",12.95,37.12,37,-337
"9507","DPS",12.97,37.12,75,-318
"9508","NEP",12.97,37.12,25,-318
"9509","DPS",13,37.12,234,-310
"9510","HKE",13,37.12,30,-310
"9511","NEP",13,37.12,26,-310
"9512","DPS",13.02,37.12,154,-317
"9513","HKE",13.02,37.12,15,-317
"9514","MUT",13.02,37.12,3,-317
"9515","NEP",13.02,37.12,15,-317
"9516","DPS",13.03,37.12,26,-327
"9517","HKE",13.03,37.12,5,-327
"9518","ARA",13.05,37.12,48,-353
"9519","ARS",13.05,37.12,14,-353
"9520","DPS",13.05,37.12,2,-353
"9521","ARS",13.07,37.12,20,-430
"9522","DPS",13.07,37.12,178,-430
"9523","NEP",13.07,37.12,4,-430
"9524","ARS",13.08,37.12,39,-478
"9525","DPS",13.08,37.12,66,-478
"9526","NEP",13.08,37.12,8,-478
"9527","DPS",13.12,37.12,5,-229
"9528","HKE",13.12,37.12,10,-229
"9529","DPS",13.19,37.12,202,-415
"9530","HKE",13.19,37.12,5,-415
"9531","NEP",13.19,37.12,18,-415
"9532","DPS",13.2,37.12,10,-441
"9533","HKE",13.2,37.12,5,-441
"9534","NEP",13.2,37.12,5,-441
"9535","DPS",13.22,37.12,5,-469
"9536","HKE",13.22,37.12,5,-469
"9537","NEP",13.22,37.12,5,-469
"9538","ARS",13.24,37.12,36,-500
"9539","DPS",13.24,37.12,192,-500
"9540","ARA",13.25,37.12,8,-527
"9541","ARS",13.25,37.12,96,-527
"9542","DPS",13.25,37.12,165,-527
"9543","NEP",13.25,37.12,37,-527
"9544","ARS",13.27,37.12,36,-553
"9545","DPS",13.27,37.12,56,-553
"9546","NEP",13.27,37.12,36,-553
"9547","ARA",13.32,37.12,14,-543
"9548","DPS",13.32,37.12,31,-543
"9549","HKE",13.32,37.12,35,-543
"9550","NEP",13.32,37.12,1,-543
"9551","DPS",13.59,37.12,30,-82
"9552","HKE",13.59,37.12,65,-82
"9553","DPS",13.61,37.12,93,-72
"9554","HKE",13.61,37.12,41,-72
"9555","MUT",13.61,37.12,20,-72
"9556","DPS",13.63,37.12,141,-60
"9557","HKE",13.63,37.12,57,-60
"9558","MUT",13.63,37.12,51,-60
"9559","DPS",13.64,37.12,135,-60
"9560","HKE",13.64,37.12,62,-60
"9561","MUT",13.64,37.12,15,-60
"9581","ARA",11.97,37.13,6,-121
"9582","ARS",11.97,37.13,60,-121
"9583","DPS",11.97,37.13,60,-121
"9584","DPS",12.1,37.13,46,-92
"9585","HKE",12.1,37.13,80,-92
"9586","DPS",12.19,37.13,400,-85
"9587","HKE",12.19,37.13,100,-85
"9588","HKE",12.27,37.13,10,-99
"9589","DPS",12.29,37.13,35,-100
"9590","HKE",12.29,37.13,15,-100
"9591","MUT",12.29,37.13,4,-100
"9592","DPS",12.34,37.13,130,-117
"9593","HKE",12.34,37.13,50,-117
"9594","DPS",12.36,37.13,220,-138
"9595","HKE",12.36,37.13,55,-138
"9596","DPS",12.37,37.13,355,-138
"9597","HKE",12.37,37.13,220,-138
"9598","DPS",12.39,37.13,270,-144
"9599","HKE",12.39,37.13,65,-144
"9600","DPS",12.41,37.13,50,-138
"9601","ARS",12.46,37.13,50,-134
"9602","DPS",12.46,37.13,125,-134
"9603","HKE",12.46,37.13,25,-134
"9604","NEP",12.46,37.13,30,-134
"9605","DPS",12.47,37.13,30,-134
"9606","HKE",12.47,37.13,5,-134
"9607","MUT",12.47,37.13,4,-134
"9608","DPS",12.58,37.13,50,-163
"9609","HKE",12.58,37.13,10,-163
"9610","DPS",12.61,37.13,720,-188
"9611","HKE",12.61,37.13,190,-188
"9612","ARS",12.66,37.13,10,-272
"9614","HKE",12.66,37.13,175,-272
"9615","MUT",12.66,37.13,5,-272
"9616","NEP",12.66,37.13,60,-272
"9617","ARS",12.68,37.13,100,-291
"9619","ARS",12.69,37.13,122,-291
"9621","HKE",12.69,37.13,186,-291
"9622","MUT",12.69,37.13,50,-291
"9623","ARA",12.83,37.13,12,-139
"9624","ARS",12.83,37.13,196,-139
"9625","DPS",12.86,37.13,160,-83
"9626","HKE",12.86,37.13,115,-83
"9627","MUT",12.86,37.13,15,-83
"9628","NEP",12.86,37.13,8,-83
"9634","ARS",12.95,37.13,18,-353
"9635","DPS",12.95,37.13,295,-353
"9636","HKE",12.95,37.13,50,-353
"9637","NEP",12.95,37.13,21,-353
"9638","DPS",12.97,37.13,290,-353
"9639","HKE",12.97,37.13,140,-353
"9640","NEP",12.97,37.13,8,-353
"9641","ARS",13.02,37.13,33,-341
"9642","DPS",13.02,37.13,330,-341
"9643","NEP",13.02,37.13,60,-341
"9644","DPS",13.03,37.13,555,-352
"9645","HKE",13.03,37.13,85,-352
"9646","NEP",13.03,37.13,12,-352
"9647","ARS",13.05,37.13,37,-379
"9648","DPS",13.05,37.13,442,-379
"9649","NEP",13.05,37.13,14,-379
"9650","ARS",13.07,37.13,42,-424
"9651","DPS",13.07,37.13,56,-424
"9652","ARS",13.08,37.13,148,-435
"9653","DPS",13.08,37.13,349,-435
"9654","HKE",13.08,37.13,60,-435
"9655","MUT",13.08,37.13,30,-435
"9656","NEP",13.08,37.13,31,-435
"9657","DPS",13.12,37.13,15,-295
"9658","NEP",13.12,37.13,3,-295
"9659","DPS",13.15,37.13,18,-366
"9660","HKE",13.15,37.13,10,-366
"9661","NEP",13.15,37.13,24,-366
"9662","ARS",13.17,37.13,53,-406
"9663","DPS",13.17,37.13,224,-406
"9664","HKE",13.17,37.13,10,-406
"9665","NEP",13.17,37.13,15,-406
"9666","DPS",13.19,37.13,15,-432
"9667","HKE",13.19,37.13,5,-432
"9668","NEP",13.19,37.13,10,-432
"9669","ARS",13.24,37.13,12,-511
"9670","DPS",13.24,37.13,60,-511
"9671","NEP",13.24,37.13,8,-511
"9672","ARA",13.25,37.13,6,-530
"9673","ARS",13.25,37.13,54,-530
"9674","DPS",13.25,37.13,250,-530
"9675","HKE",13.25,37.13,5,-530
"9676","NEP",13.25,37.13,26,-530
"9677","ARS",13.29,37.13,10,-537
"9678","DPS",13.29,37.13,17,-537
"9679","HKE",13.29,37.13,21,-537
"9680","NEP",13.29,37.13,8,-537
"9681","ARS",13.3,37.13,5,-529
"9682","DPS",13.3,37.13,2,-529
"9683","NEP",13.3,37.13,2,-529
"9684","ARS",13.53,37.13,10,-85
"9685","DPS",13.53,37.13,5,-85
"9705","DPS",12.1,37.14,25,-92
"9706","HKE",12.1,37.14,80,-92
"9707","ARS",12.12,37.14,10,-86
"9708","DPS",12.12,37.14,25,-86
"9709","HKE",12.12,37.14,70,-86
"9710","MUT",12.12,37.14,10,-86
"9711","NEP",12.12,37.14,4,-86
"9712","DPS",12.34,37.14,432,-117
"9713","HKE",12.34,37.14,84,-117
"9714","MUT",12.34,37.14,7,-117
"9715","DPS",12.37,37.14,80,-138
"9716","HKE",12.37,37.14,25,-138
"9717","MUT",12.37,37.14,3,-138
"9718","DPS",12.39,37.14,360,-144
"9719","DPS",12.44,37.14,110,-135
"9720","HKE",12.44,37.14,40,-135
"9721","ARS",12.46,37.14,30,-134
"9722","DPS",12.46,37.14,130,-134
"9723","NEP",12.61,37.14,10,-188
"9724","ARS",12.64,37.14,100,-209
"9725","DPS",12.64,37.14,300,-209
"9726","ARS",12.66,37.14,150,-272
"9727","DPS",12.66,37.14,790,-272
"9728","HKE",12.66,37.14,40,-272
"9729","MUT",12.66,37.14,5,-272
"9730","NEP",12.66,37.14,75,-272
"9731","ARS",12.68,37.14,82,-291
"9732","DPS",12.68,37.14,404,-291
"9733","HKE",12.68,37.14,50,-291
"9734","NEP",12.68,37.14,8,-291
"9735","ARS",12.69,37.14,495,-291
"9737","HKE",12.69,37.14,46,-291
"9738","NEP",12.69,37.14,10,-291
"9739","DPS",12.8,37.14,50,-181
"9740","HKE",12.8,37.14,10,-181
"9741","NEP",12.8,37.14,6,-181
"9742","DPS",12.85,37.14,86,-117
"9743","HKE",12.85,37.14,10,-117
"9744","DPS",12.9,37.14,300,-138
"9745","HKE",12.9,37.14,60,-138
"9746","DPS",12.91,37.14,10,-251
"9747","HKE",12.91,37.14,10,-251
"9748","DPS",12.93,37.14,45,-320
"9749","HKE",12.93,37.14,5,-320
"9750","NEP",12.93,37.14,3,-320
"9751","DPS",12.97,37.14,60,-353
"9752","NEP",12.97,37.14,19,-353
"9753","DPS",12.98,37.14,40,-345
"9754","HKE",12.98,37.14,15,-345
"9755","NEP",12.98,37.14,6,-345
"9756","DPS",13,37.14,70,-340
"9757","HKE",13,37.14,10,-340
"9758","NEP",13,37.14,25,-340
"9759","DPS",13.02,37.14,130,-341
"9760","ARS",13.03,37.14,12,-352
"9761","DPS",13.03,37.14,170,-352
"9762","NEP",13.03,37.14,56,-352
"9763","ARS",13.05,37.14,12,-379
"9764","DPS",13.05,37.14,184,-379
"9765","NEP",13.05,37.14,18,-379
"9766","ARA",13.1,37.14,12,-364
"9767","ARS",13.1,37.14,30,-364
"9768","DPS",13.1,37.14,25,-364
"9769","HKE",13.1,37.14,25,-364
"9770","NEP",13.1,37.14,18,-364
"9771","DPS",13.14,37.14,80,-311
"9772","HKE",13.14,37.14,5,-311
"9773","MUT",13.14,37.14,5,-311
"9774","NEP",13.14,37.14,53,-311
"9775","ARA",13.15,37.14,10,-366
"9776","ARS",13.15,37.14,5,-366
"9777","DPS",13.15,37.14,13,-366
"9778","HKE",13.15,37.14,5,-366
"9779","NEP",13.15,37.14,10,-366
"9780","ARA",13.17,37.14,30,-406
"9781","ARS",13.17,37.14,17,-406
"9782","DPS",13.17,37.14,25,-406
"9783","ARA",13.2,37.14,5,-460
"9784","ARS",13.2,37.14,47,-460
"9785","DPS",13.2,37.14,18,-460
"9786","NEP",13.2,37.14,3,-460
"9787","ARS",13.24,37.14,68,-511
"9788","DPS",13.24,37.14,10,-511
"9789","ARA",13.25,37.14,18,-530
"9790","ARS",13.25,37.14,46,-530
"9791","DPS",13.25,37.14,129,-530
"9792","HKE",13.25,37.14,20,-530
"9793","NEP",13.25,37.14,18,-530
"9794","DPS",13.29,37.14,23,-537
"9810","DPS",12,37.15,35,-102
"9811","HKE",12,37.15,55,-102
"9812","MUT",12.15,37.15,6,-79
"9813","HKE",12.19,37.15,20,-79
"9814","HKE",12.3,37.15,50,-97
"9815","DPS",12.34,37.15,155,-113
"9816","HKE",12.34,37.15,69,-113
"9817","MUT",12.34,37.15,7,-113
"9818","DPS",12.36,37.15,60,-147
"9819","HKE",12.36,37.15,15,-147
"9820","DPS",12.41,37.15,120,-155
"9821","HKE",12.41,37.15,15,-155
"9822","DPS",12.42,37.15,15,-155
"9823","DPS",12.44,37.15,80,-147
"9824","HKE",12.44,37.15,10,-147
"9825","DPS",12.46,37.15,50,-142
"9826","HKE",12.46,37.15,40,-142
"9827","DPS",12.61,37.15,750,-193
"9828","HKE",12.61,37.15,85,-193
"9829","NEP",12.61,37.15,90,-193
"9830","ARS",12.64,37.15,45,-210
"9832","HKE",12.64,37.15,140,-210
"9833","MUT",12.64,37.15,15,-210
"9834","NEP",12.64,37.15,130,-210
"9835","ARS",12.66,37.15,76,-259
"9837","HKE",12.66,37.15,68,-259
"9838","NEP",12.66,37.15,16,-259
"9841","HKE",12.68,37.15,285,-194
"9842","ARS",12.69,37.15,10,-194
"9843","DPS",12.69,37.15,149,-194
"9844","HKE",12.69,37.15,57,-194
"9845","NEP",12.69,37.15,10,-194
"9846","DPS",12.8,37.15,450,-158
"9847","HKE",12.8,37.15,100,-158
"9848","DPS",12.85,37.15,24,-85
"9849","DPS",12.93,37.15,35,-290
"9850","HKE",12.93,37.15,10,-290
"9851","ARS",12.97,37.15,65,-365
"9852","DPS",12.97,37.15,75,-365
"9853","HKE",12.97,37.15,50,-365
"9854","NEP",12.97,37.15,30,-365
"9855","ARS",12.98,37.15,23,-362
"9856","DPS",12.98,37.15,40,-362
"9857","HKE",12.98,37.15,55,-362
"9858","NEP",12.98,37.15,18,-362
"9859","DPS",13.02,37.15,48,-373
"9860","DPS",13.03,37.15,160,-382
"9861","ARA",13.05,37.15,20,-393
"9862","ARS",13.05,37.15,71,-393
"9863","DPS",13.05,37.15,242,-393
"9864","NEP",13.05,37.15,27,-393
"9865","ARA",13.07,37.15,18,-410
"9866","ARS",13.07,37.15,33,-410
"9867","DPS",13.07,37.15,102,-410
"9868","NEP",13.07,37.15,11,-410
"9869","ARS",13.08,37.15,89,-407
"9870","DPS",13.08,37.15,311,-407
"9871","NEP",13.08,37.15,19,-407
"9872","ARS",13.1,37.15,65,-376
"9873","DPS",13.1,37.15,10,-376
"9874","HKE",13.1,37.15,5,-376
"9875","NEP",13.1,37.15,5,-376
"9876","DPS",13.14,37.15,10,-356
"9877","NEP",13.14,37.15,10,-356
"9878","ARA",13.15,37.15,60,-384
"9879","ARS",13.15,37.15,32,-384
"9880","DPS",13.15,37.15,36,-384
"9881","NEP",13.15,37.15,24,-384
"9882","ARS",13.17,37.15,30,-427
"9883","DPS",13.17,37.15,15,-427
"9884","NEP",13.17,37.15,5,-427
"9885","ARS",13.19,37.15,113,-461
"9886","DPS",13.19,37.15,167,-461
"9887","NEP",13.19,37.15,11,-461
"9888","ARS",13.2,37.15,99,-488
"9889","DPS",13.2,37.15,102,-488
"9890","ARS",13.22,37.15,29,-507
"9891","DPS",13.22,37.15,19,-507
"9892","NEP",13.22,37.15,2,-507
"9893","ARA",13.24,37.15,26,-521
"9894","ARS",13.24,37.15,18,-521
"9895","ARS",13.25,37.15,23,-529
"9896","DPS",13.25,37.15,28,-529
"9897","HKE",13.25,37.15,35,-529
"9898","NEP",13.25,37.15,2,-529
"9899","ARS",13.27,37.15,179,-522
"9900","DPS",13.27,37.15,323,-522
"9901","HKE",13.27,37.15,70,-522
"9902","NEP",13.27,37.15,15,-522
"9903","ARS",13.29,37.15,436,-504
"9905","HKE",13.29,37.15,618,-504
"9906","NEP",13.29,37.15,63,-504
"9907","DPS",13.32,37.15,83,-485
"9908","ARS",13.42,37.15,23,-193
